StationNumber,Latitude,Longitude,SampleDatetime,RiverSubBasinCode,100923 PH (FIELD) pH units,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,100925 TEMPERATURE WATER deg C,Year,Month,Elevation,Slope,LC_5km,NDVI,Temperature,Precipitation,RP_count
AB05DD0030,52.9125,-115.35556,2022-04-19 10:00:00,05DD,7.97,13.35,341.6,3.52,2022,4,901.1685791,17.25786209,9.0,0.093,1.0,42.8,17
AB05DB0010,52.34444,-114.93611,2022-04-19 12:55:00,05DB,8.27,11.94,443.3,2.91,2022,4,967.4539185,2.230130196,11.0,0.093,1.0,42.8,0
AB05DA0015,52.17111,-116.48028,2022-04-20 13:15:00,05DA,7.37,11.64,587.2,1.51,2022,4,1320.257202,4.071202755,9.0,0.093,-0.7,38.4,0
AB05BN0070,50.43056,-112.22778,2022-04-21 11:45:00,05BN,8.18,14.26,4396.0,6.71,2022,4,743.7490845,1.661196709,7.0,0.089,3.8,4.2,0
AB05DF0030,53.33722,-113.8175,2022-04-20 13:50:00,05DF,8.11,12.47,604.1,4.67,2022,4,653.0944824,9.210365295,12.0,0.093,2.7,24.7,0
AB05DF0030,53.33722,-113.8175,2022-04-28 16:05:00,05DF,7.82,11.36,594.3,6.83,2022,4,653.0944824,9.210365295,12.0,0.098,2.7,24.7,0
AB05BM0620,50.83456,-112.76286,2022-04-12 09:00:00,05BM,8.57,12.59,1003.0,0.34,2022,4,823.2521973,5.082017899,12.0,0.094,3.3,9.6,0
AB05BM0585,50.76472,-113.12389,2022-04-12 10:30:00,05BM,8.28,12.92,1068.0,0.28,2022,4,850.7938232,2.547780275,12.0,0.094,2.5,9.9,0
AB05AG0140,49.96502,-112.08198,2022-04-26 11:00:00,05AG,8.38,13.21,2504.0,10.13,2022,4,742.4788818,4.60358572,8.0,0.093,4.5,4.3,0
AB07BK0125,55.20667,-114.1225,2022-04-20 14:55:00,07BK,8.13,13.8,208.0,4.47,2022,4,561.3552856,1.418970466,9.0,0.057,1.3,27.6,0
AB07BK0125,55.20667,-114.1225,2022-04-20 14:55:00,07BK,8.13,13.8,208.0,4.47,2022,4,561.3552856,1.418970466,9.0,0.057,1.5,15.2,0
AB05AC0190,50.13183,-113.13732,2022-04-27 11:30:00,05AC,8.46,11.78,566.0,10.24,2022,4,900.1089478,0.301615566,12.0,0.093,2.6,4.8,0
AB05AC0100,50.3531,-113.54371,2022-04-27 09:40:00,05AC,8.35,10.88,435.0,8.69,2022,4,968.0073242,2.200503826,12.0,0.093,2.3,4.0,0
AB05AC0175,50.22533,-113.39758,2022-04-27 10:40:00,05AC,8.46,11.89,416.0,6.85,2022,4,943.9644165,2.929008245,12.0,0.114,2.3,4.0,0
AB05AC0320,49.90167,-112.50667,2022-04-26 09:45:00,05AC,8.2,10.23,389.0,9.0,2022,4,769.3374023,0.632007778,8.0,0.093,4.5,1.3,0
AB05CJ0030,50.84167,-111.93056,2022-04-12 12:35:00,05CJ,8.55,13.27,1576.0,1.8,2022,4,698.5332031,0.413563311,8.0,0.094,3.2,6.6,0
AB07AG0345,54.01297,-115.84156,2022-04-21 15:40:00,07AG,8.3,13.28,333.7,0.8,2022,4,728.62854,0.22421129,10.0,0.076,1.6,25.3,0
AB07AA0007,52.864,-118.10589,2022-04-13 11:30:00,07AA,7.87,12.64,333.0,0.75,2022,4,1040.0,5.445439816,9.0,0.081,1.1,8.9,0
AB11AA0070,49.14541,-111.30734,2022-04-19 09:00:00,11AA,7.74,12.64,213.0,3.9,2022,4,881.9883423,0.03737447,5.0,0.079,2.7,4.9,0
AB11AA0280,49.09,-112.39833,2022-04-20 10:30:00,11AA,8.39,11.96,504.0,2.76,2022,4,1109.041992,0.702517629,5.0,0.089,3.3,10.8,0
AB11AA0150,49.14811,-112.16728,2022-04-20 09:15:00,11AA,8.02,11.26,193.0,3.38,2022,4,1061.836914,2.844055891,8.0,0.089,3.3,10.8,0
AB05DE0155,53.24778,-114.70639,2022-04-20 11:30:00,05DE,8.09,12.16,238.5,3.0,2022,4,739.3805542,0.838869512,10.0,0.093,2.6,31.5,6
AB05DE0155,53.24778,-114.70639,2022-04-28 12:35:00,05DE,7.82,10.56,207.3,6.54,2022,4,739.3805542,0.838869512,10.0,0.098,2.6,31.5,6
AB05AC0160,50.252,-113.55347,2022-04-27 10:10:00,05AC,8.5,10.3,1046.0,9.31,2022,4,984.7982788,0.530075252,12.0,0.114,2.3,4.0,6
AB05BN0130,50.22243,-112.09794,2022-04-21 10:35:00,05BN,7.98,11.33,1829.0,4.28,2022,4,735.1934204,0.899481297,12.0,0.089,3.8,4.2,0
AB11AA0270,49.02673,-112.96927,2022-04-20 11:40:00,11AA,8.16,12.0,151.0,4.14,2022,4,1255.405762,2.214713573,8.0,0.101,1.0,7.4,0
AB05DC0050,52.34808,-114.98176,2022-04-19 12:05:00,05DC,8.15,11.7,252.6,4.04,2022,4,964.1829834,3.627049446,9.0,0.093,1.0,42.8,0
AB05DF0010,53.36889,-113.75139,2022-04-26 12:45:00,05DF,8.17,10.91,331.6,8.15,2022,4,629.4031982,5.696750641,10.0,0.098,2.3,21.3,0
AB05DC0025,52.45381,-115.75947,2022-04-19 13:20:00,05DC,7.87,11.39,276.5,2.36,2022,4,1124.740723,1.479706287,9.0,0.093,-0.7,38.4,0
AB05DA0010,52.00167,-116.47306,2022-04-20 09:10:00,05DA,7.46,11.56,294.6,1.44,2022,4,1345.765015,0.853013396,8.0,0.093,-0.7,38.4,0
AB05AD0010,49.7017,-112.86624,2022-04-26 07:35:00,05AD,8.34,9.76,330.0,10.63,2022,4,821.6375732,0.320869893,12.0,0.093,4.0,4.4,40
AB05AG0010,49.96166,-112.0847,2022-04-26 11:15:00,05AG,8.43,10.67,384.0,11.34,2022,4,730.2318115,6.907430649,8.0,0.093,4.5,4.3,0
AB05AA1595,49.55748,-113.82139,2022-04-25 11:15:00,05AA,8.3,12.06,297.0,5.09,2022,4,1038.801025,0.36166653,8.0,0.114,1.7,6.8,0
AB07HA0230,56.65639,-117.14667,2022-04-13 11:30:00,07HA,7.9,13.28,229.0,1.26,2022,4,295.2075195,0.64292568,9.0,0.081,1.3,56.6,0
AB07HF0010,58.40444,-116.12806,2022-04-12 12:40:00,07HF,7.94,11.75,216.0,0.0,2022,4,252.863327,0.007821891,12.0,0.081,-1.1,21.7,0
AB07FD0135,56.09319,-117.56608,2022-04-11 13:45:00,07FD,7.96,12.81,229.0,2.97,2022,4,321.2747498,3.074247122,8.0,0.081,1.6,37.9,0
AB07BC0025,54.44931,-113.99236,2022-04-20 11:50:00,07BC,7.98,12.18,343.0,5.62,2022,4,598.786499,0.701555371,12.0,0.076,1.3,14.0,0
AB05AA0480,49.54628,-113.79454,2022-04-25 10:30:00,05AA,8.33,11.13,495.0,9.03,2022,4,1038.515015,1.410951257,8.0,0.114,1.7,6.8,0
AB05AA0440,49.48194,-113.96861,2022-04-25 10:00:00,05AA,8.32,10.73,422.0,7.15,2022,4,1164.126099,7.901593208,12.0,0.114,1.7,6.8,0
AB05DC0040,52.36833,-115.42028,2022-04-19 14:05:00,05DC,8.44,12.14,530.3,0.99,2022,4,1055.168457,6.556444168,9.0,0.093,1.0,42.8,0
AB11AA0290,49.06717,-111.92243,2022-04-19 10:45:00,11AA,7.77,12.51,2650.0,4.19,2022,4,1005.892273,2.129700661,12.0,0.089,3.4,4.3,0
AB05CJ0070,50.83861,-111.17667,2022-04-12 10:30:00,05CJ,8.03,12.12,379.0,1.2,2022,4,620.0371094,0.77273196,8.0,0.079,3.4,8.7,0
AB05EC0065,53.89667,-112.99556,2022-04-21 15:00:00,05EC,7.76,10.79,345.6,5.37,2022,4,597.2590942,1.01536572,9.0,0.093,1.5,30.0,0
AB05EC0065,53.89667,-112.99556,2022-04-26 15:00:00,05EC,8.12,12.92,444.6,9.49,2022,4,597.2590942,1.01536572,9.0,0.098,1.5,30.0,0
AB05DE0015,53.05222,-115.05083,2022-04-20 09:50:00,05DE,7.89,12.79,257.8,0.68,2022,4,775.7210083,1.993286729,10.0,0.093,2.3,38.8,0
AB05DE0015,53.05222,-115.05083,2022-04-28 09:50:00,05DE,7.58,11.61,245.5,3.2,2022,4,775.7210083,1.993286729,10.0,0.098,2.3,38.8,0
AB05AH0020,50.02756,-110.63783,2022-04-12 09:40:00,05AH,7.8,13.32,2007.0,1.49,2022,4,658.3436279,1.809375167,8.0,0.079,4.1,18.0,0
AB07AH0005,54.2012,-115.7796,2022-04-21 14:45:00,07AH,8.01,12.65,332.7,0.61,2022,4,734.8890381,0.414509088,10.0,0.076,1.6,25.3,14
AB05AH0050,50.02964,-110.64606,2022-04-12 09:00:00,05AH,7.98,14.97,2165.0,1.48,2022,4,658.0493164,0.251512021,8.0,0.079,4.1,18.0,0
AB05DA0025,52.05167,-116.39306,2022-04-20 10:50:00,05DA,7.57,11.93,445.3,0.77,2022,4,1337.332764,4.522583008,9.0,0.093,-0.7,38.4,0
AB07GJ0010,55.71556,-117.62194,2022-04-11 11:30:00,07GJ,7.94,13.07,284.0,0.27,2022,4,375.9607239,1.002419353,10.0,0.081,2.0,52.7,0
AB05AJ0060,50.04292,-110.72608,2022-04-12 10:40:00,05AJ,7.97,13.8,471.0,2.64,2022,4,656.0934448,1.23671627,8.0,0.079,4.1,18.0,51
AB05AK0990,50.10475,-110.69114,2022-04-12 12:15:00,05AK,7.99,12.95,461.0,4.37,2022,4,647.6986084,2.392420769,5.0,0.079,4.1,18.0,36
AB05AE0070,49.58889,-112.88056,2022-04-26 08:35:00,05AE,8.31,10.15,273.0,9.49,2022,4,846.6937256,1.446081042,8.0,0.093,3.0,6.4,0
AB05DF0020,53.31111,-114.05139,2022-04-20 12:55:00,05DF,8.26,11.97,525.6,6.33,2022,4,650.2253418,2.354493618,12.0,0.093,2.7,24.7,0
AB05DF0020,53.31111,-114.05139,2022-04-28 14:20:00,05DF,8.22,10.92,557.0,9.59,2022,4,650.2253418,2.354493618,12.0,0.098,2.7,24.7,0
AB05EA0025,53.83278,-113.28278,2022-04-21 15:30:00,05EA,7.82,11.82,377.1,4.27,2022,4,624.8803711,0.565884769,12.0,0.093,2.8,16.9,0
AB05EA0025,53.83278,-113.28278,2022-04-26 15:50:00,05EA,8.33,11.99,496.9,9.85,2022,4,624.8803711,0.565884769,12.0,0.098,2.8,16.9,0
AB05DE2000,53.35194,-114.65972,2022-04-20 11:00:00,05DE,7.75,11.11,312.0,3.73,2022,4,722.1881104,0.508582652,12.0,0.093,2.6,31.5,0
AB05DE2000,53.35194,-114.65972,2022-04-28 11:35:00,05DE,7.77,10.13,321.5,7.25,2022,4,722.1881104,0.508582652,12.0,0.098,2.6,31.5,0
AB05EE0530,53.65127,-110.34401,2022-04-21 11:30:00,05EE,8.06,13.4,770.2,0.09,2022,4,509.3190308,2.055208683,12.0,0.049,1.2,12.1,0
AB05EE0530,53.65127,-110.34401,2022-04-26 10:30:00,05EE,7.84,11.03,1067.4,6.96,2022,4,509.3190308,2.055208683,12.0,0.057,1.2,12.1,0
AB05AD0190,49.43028,-113.49583,2022-04-21 10:45:00,05AD,8.26,11.79,246.0,4.2,2022,4,1041.878418,4.099010468,12.0,0.101,2.5,12.4,0
AB05DF0840,53.3,-113.97972,2022-04-20 13:15:00,05DF,8.18,12.71,456.8,5.79,2022,4,689.203064,0.644878209,12.0,0.093,2.7,24.7,0
AB05DF0840,53.3,-113.97972,2022-04-28 15:30:00,05DF,8.0,10.46,530.4,9.24,2022,4,689.203064,0.644878209,12.0,0.098,2.7,24.7,0
AB05BM0575,50.77917,-113.20361,2022-04-12 11:00:00,05BM,8.61,12.81,1770.0,1.67,2022,4,885.3132324,0.925302684,12.0,0.094,2.5,9.9,0
AB05DF0260,53.48361,-113.55444,2022-04-20 14:40:00,05DF,8.23,12.32,748.0,6.09,2022,4,626.4703369,1.999163032,13.0,0.093,3.7,21.9,22
AB05DF0260,53.48361,-113.55444,2022-04-28 17:10:00,05DF,7.87,10.54,1057.7,8.7,2022,4,626.4703369,1.999163032,13.0,0.098,3.7,21.9,22
AB05AB0260,49.75255,-113.40351,2022-04-25 12:30:00,05AB,8.34,10.4,582.0,11.06,2022,4,930.1911011,2.844059706,12.0,0.114,2.7,5.5,5
AB07AD0100,53.36883,-117.72562,2022-05-12 08:45:00,07AD,8.04,11.13,369.9,5.67,2022,5,968.2740479,7.371900082,9.0,0.193,7.4,31.2,0
AB07DD0010,58.38278,-111.51778,2022-05-17 07:50:00,07DD,7.87,9.65,171.5,11.01,2022,5,221.0250397,1.331387877,10.0,0.263,6.4,67.1,0
AB07DD0010,58.38278,-111.51778,2022-05-17 07:50:00,07DD,7.87,9.65,171.5,11.01,2022,5,221.0250397,1.331387877,10.0,0.263,6.4,60.8,0
AB07BE0010,54.72222,-113.28611,2022-05-25 10:20:00,07BE,8.06,9.74,232.3,12.89,2022,5,510.3901062,1.253601551,10.0,0.344,8.7,31.6,0
AB07BD0010,54.43222,-114.48333,2022-05-16 13:40:00,07BD,8.13,10.14,246.9,11.06,2022,5,580.3129883,0.200420573,11.0,0.263,9.2,27.8,0
AB07CC0030,56.72028,-111.40556,2022-05-16 15:15:00,07CC,7.97,10.23,194.5,13.36,2022,5,240.5357361,2.6102705,10.0,0.263,8.6,26.7,0
AB05ED0100,53.88889,-110.92111,2022-05-12 11:15:00,05ED,8.05,11.06,582.5,10.08,2022,5,582.4170532,4.449137211,12.0,0.193,9.7,37.2,0
AB05ED0100,53.88889,-110.92111,2022-05-26 12:00:00,05ED,7.8,8.1,628.0,16.96,2022,5,582.4170532,4.449137211,12.0,0.344,9.7,37.2,0
AB05DC0070,52.66389,-115.07611,2022-05-17 12:20:00,05DC,8.07,9.52,310.9,12.8,2022,5,881.742981,0.459929317,9.0,0.276,8.1,12.8,58
AB05FA0060,52.65881,-113.67508,2022-05-09 09:15:00,05FA,8.09,9.35,441.3,11.16,2022,5,804.4741211,0.64455384,12.0,0.208,10.9,51.2,0
AB05FA0340,52.93736,-112.84861,2022-05-09 11:05:00,05FA,8.19,9.53,560.0,10.93,2022,5,683.4337158,0.636118114,12.0,0.151,10.0,29.1,0
AB05CA0045,51.80198,-114.66324,2022-05-02 10:40:00,05CA,8.2,11.65,302.0,7.74,2022,5,1105.551392,0.151217431,8.0,0.154,7.1,44.1,25
AB05AB0100,49.63926,-113.79526,2022-05-19 13:15:00,05AB,8.37,10.56,774.0,7.86,2022,5,1092.840088,1.027666211,8.0,0.241,9.6,13.5,0
AB06AD0130,54.25139,-110.02972,2022-05-04 10:40:00,06AD,7.8,10.95,198.1,5.96,2022,5,491.5502319,0.449382424,8.0,0.127,9.8,56.2,0
AB06AC0100,54.43044,-110.48254,2022-05-04 12:00:00,06AC,7.84,11.25,176.2,5.58,2022,5,505.0038147,1.72106564,11.0,0.127,9.8,56.2,0
AB06AD0060,54.355,-110.21444,2022-05-04 11:15:00,06AD,7.88,11.2,191.2,5.62,2022,5,494.412262,1.154949188,10.0,0.127,9.8,56.2,0
AB05AD0070,49.47882,-113.30135,2022-05-19 09:20:00,05AD,7.99,11.47,371.0,8.4,2022,5,980.2529907,1.081493616,12.0,0.241,9.0,18.1,0
AB05AD0240,49.7275,-113.17806,2022-05-19 08:15:00,05AD,7.94,10.71,347.0,9.64,2022,5,898.3754883,4.490865707,12.0,0.241,9.7,14.4,0
AB07AC0015,54.0121,-116.96656,2022-05-19 11:30:00,07AC,8.24,11.28,280.8,6.26,2022,5,864.2140503,1.843506694,9.0,0.263,7.8,20.1,0
AB05CH0120,50.84222,-111.60417,2022-05-05 12:00:00,05CH,8.17,9.62,1113.0,15.55,2022,5,637.9532471,0.785174131,7.0,0.102,10.8,16.0,0
AB05DC0021,52.36861,-116.29889,2022-05-18 12:15:00,05DC,8.24,10.4,449.0,6.3,2022,5,1289.550903,8.337956429,9.0,0.276,6.4,25.9,0
AB05CC0460,52.35664,-113.79567,2022-05-03 09:15:00,05CC,7.84,9.33,261.0,10.11,2022,5,844.72229,0.386448085,12.0,0.133,9.7,16.0,6
AB05BM0590,50.77313,-112.84547,2022-05-11 10:20:00,05BM,8.56,10.9,421.0,10.62,2022,5,812.2988281,1.346238852,8.0,0.158,10.0,33.7,0
AB05BH0010,51.18306,-114.48708,2022-05-10 10:10:00,05BH,8.44,10.69,331.0,7.33,2022,5,1120.670044,1.814611316,8.0,0.214,7.5,24.9,40
AB05BM0010,50.82575,-113.44211,2022-05-11 13:00:00,05BM,8.37,10.42,419.0,10.3,2022,5,909.9938965,1.647593737,12.0,0.158,9.4,15.0,0
AB05BN0010,50.04786,-111.59199,2022-05-18 11:30:00,05BN,8.47,10.8,472.0,14.72,2022,5,700.5982666,2.371221304,8.0,0.18,11.6,12.1,0
AB05DD0030,52.9125,-115.35556,2022-05-17 10:30:00,05DD,8.29,11.13,381.2,11.55,2022,5,901.1685791,17.25786209,9.0,0.276,8.1,12.8,17
AB05DB0010,52.34444,-114.93611,2022-05-17 14:10:00,05DB,8.37,10.72,484.0,11.78,2022,5,967.4539185,2.230130196,11.0,0.276,8.1,12.8,0
AB05DA0015,52.17111,-116.48028,2022-05-18 11:00:00,05DA,7.73,10.65,447.0,3.8,2022,5,1320.257202,4.071202755,9.0,0.276,6.4,25.9,0
AB05BN0070,50.43056,-112.22778,2022-05-19 10:20:00,05BN,8.1,9.91,736.0,8.93,2022,5,743.7490845,1.661196709,7.0,0.173,11.0,10.3,0
AB05DF0030,53.33722,-113.8175,2022-05-10 14:30:00,05DF,7.46,11.33,738.0,9.19,2022,5,653.0944824,9.210365295,12.0,0.208,9.7,27.2,0
AB05DF0030,53.33722,-113.8175,2022-05-25 14:40:00,05DF,8.24,10.43,682.3,16.1,2022,5,653.0944824,9.210365295,12.0,0.355,9.7,27.2,0
AB05BM0620,50.83456,-112.76286,2022-05-18 10:45:00,05BM,8.24,9.77,711.0,12.46,2022,5,823.2521973,5.082017899,12.0,0.173,10.0,33.7,0
AB05BM0585,50.76472,-113.12389,2022-05-18 11:45:00,05BM,8.4,11.11,1074.0,11.46,2022,5,850.7938232,2.547780275,12.0,0.173,9.4,15.0,0
AB05BJ0450,51.04483,-114.04194,2022-05-10 11:20:00,05BJ,8.45,10.59,444.0,9.6,2022,5,1040.355713,0.6929245,13.0,0.214,9.3,11.3,182
AB05AG0140,49.96502,-112.08198,2022-05-26 11:00:00,05AG,8.45,9.89,2058.0,15.1,2022,5,742.4788818,4.60358572,8.0,0.196,11.7,16.1,0
AB05CA0015,51.73667,-114.65444,2022-05-02 09:20:00,05CA,8.18,11.28,349.0,4.6,2022,5,1115.195801,0.968437791,8.0,0.154,7.1,44.1,0
AB05BK0070,50.90524,-114.01095,2022-05-09 13:10:00,05BK,8.12,9.92,702.0,9.41,2022,5,996.562561,0.661587059,13.0,0.214,10.0,33.8,2
AB05BG0090,51.28261,-114.83739,2022-05-10 08:30:00,05BG,8.34,11.03,338.0,4.22,2022,5,1258.355103,5.491668701,9.0,0.214,7.6,381.9,0
AB05BL0490,50.78231,-113.82586,2022-05-09 11:40:00,05BL,8.38,10.87,367.0,8.98,2022,5,964.1889648,7.267912865,12.0,0.214,10.0,33.8,0
AB05BL0210,50.60126,-113.85801,2022-05-09 11:00:00,05BL,8.28,10.85,335.0,5.53,2022,5,1030.83728,1.431239724,12.0,0.214,8.9,16.7,60
AB05CA0090,51.92645,-114.68533,2022-05-02 11:15:00,05CA,8.3,11.36,314.0,7.12,2022,5,1073.328979,0.349916279,9.0,0.133,7.1,44.1,9
AB05BH0040,51.18386,-114.49894,2022-05-10 09:35:00,05BH,8.45,10.49,388.0,8.11,2022,5,1126.768921,2.931699038,8.0,0.214,7.5,24.9,40
AB05CE0690,51.49778,-112.84139,2022-05-04 13:00:00,05CE,8.59,9.45,1190.0,13.96,2022,5,688.6226807,0.451401502,12.0,0.116,11.8,13.3,0
AB07BK0125,55.20667,-114.1225,2022-05-16 10:55:00,07BK,7.62,10.89,203.0,7.78,2022,5,561.3552856,1.418970466,9.0,0.211,7.9,63.2,0
AB07BK0125,55.20667,-114.1225,2022-05-16 10:55:00,07BK,7.62,10.89,203.0,7.78,2022,5,561.3552856,1.418970466,9.0,0.211,7.7,47.3,0
AB05AC0190,50.13183,-113.13732,2022-05-24 11:00:00,05AC,8.68,10.68,446.0,14.86,2022,5,900.1089478,0.301615566,12.0,0.196,9.1,14.2,0
AB05AC0100,50.3531,-113.54371,2022-05-24 09:30:00,05AC,8.31,9.59,360.0,12.39,2022,5,968.0073242,2.200503826,12.0,0.196,9.7,14.9,0
AB05AC0175,50.22533,-113.39758,2022-05-24 10:30:00,05AC,8.41,10.68,419.0,11.66,2022,5,943.9644165,2.929008245,12.0,0.285,9.7,14.9,0
AB05AC0320,49.90167,-112.50667,2022-05-26 10:05:00,05AC,8.39,9.98,400.0,12.75,2022,5,769.3374023,0.632007778,8.0,0.196,11.3,1.7,0
AB05CB0270,52.02799,-114.14036,2022-05-02 13:00:00,05CB,8.37,10.43,398.0,11.97,2022,5,908.1798706,2.444368601,12.0,0.133,9.6,3.0,0
AB05CJ0030,50.84167,-111.93056,2022-05-05 13:00:00,05CJ,8.42,9.76,988.0,15.36,2022,5,698.5332031,0.413563311,8.0,0.116,10.6,7.6,0
AB07AG0345,54.01297,-115.84156,2022-05-19 14:50:00,07AG,8.37,10.61,276.7,10.39,2022,5,728.62854,0.22421129,10.0,0.263,7.4,10.4,0
AB05CC0100,52.08635,-114.12296,2022-05-02 12:30:00,05CC,8.0,9.63,259.0,9.51,2022,5,899.2254028,2.05106473,12.0,0.133,9.6,3.0,0
AB05CE0700,51.47139,-112.71667,2022-05-04 13:40:00,05CE,8.78,10.13,1769.0,16.42,2022,5,678.2585449,0.723603606,12.0,0.116,11.8,13.3,0
AB07AA0007,52.864,-118.10589,2022-05-11 17:15:00,07AA,7.74,11.15,231.5,6.43,2022,5,1040.0,5.445439816,9.0,0.214,7.1,11.0,0
AB11AA0070,49.14541,-111.30734,2022-05-24 09:20:00,11AA,8.03,10.58,243.0,12.26,2022,5,881.9883423,0.03737447,5.0,0.196,10.8,20.2,0
AB11AA0280,49.09,-112.39833,2022-05-25 09:50:00,11AA,8.24,10.78,412.0,12.1,2022,5,1109.041992,0.702517629,5.0,0.196,9.5,30.4,0
AB11AA0150,49.14811,-112.16728,2022-05-25 09:00:00,11AA,8.0,10.45,223.0,11.75,2022,5,1061.836914,2.844055891,8.0,0.196,9.5,30.4,0
AB05DE0155,53.24778,-114.70639,2022-05-10 11:50:00,05DE,8.12,8.12,287.3,7.37,2022,5,739.3805542,0.838869512,10.0,0.208,9.0,22.2,6
AB05DE0155,53.24778,-114.70639,2022-05-25 10:20:00,05DE,8.22,9.43,336.5,14.75,2022,5,739.3805542,0.838869512,10.0,0.355,9.0,22.2,6
AB05AC0160,50.252,-113.55347,2022-05-24 10:00:00,05AC,8.52,9.75,364.0,13.38,2022,5,984.7982788,0.530075252,12.0,0.285,9.7,14.9,6
AB05BN0130,50.22243,-112.09794,2022-05-19 11:10:00,05BN,8.18,10.63,446.0,8.84,2022,5,735.1934204,0.899481297,12.0,0.173,11.0,10.3,0
AB05DD0200,52.81917,-115.51306,2022-05-17 10:45:00,05DD,8.17,9.97,314.0,10.05,2022,5,925.3668823,2.678363085,9.0,0.276,6.4,25.9,0
AB11AA0270,49.02673,-112.96927,2022-05-25 10:50:00,11AA,8.0,11.48,171.0,11.09,2022,5,1255.405762,2.214713573,8.0,0.285,7.9,23.8,0
AB05DC0050,52.34808,-114.98176,2022-05-17 12:30:00,05DC,8.38,10.47,334.1,11.27,2022,5,964.1829834,3.627049446,9.0,0.276,8.1,12.8,0
AB05DF0010,53.36889,-113.75139,2022-05-16 09:10:00,05DF,8.36,9.4,372.5,13.61,2022,5,629.4031982,5.696750641,10.0,0.276,9.3,29.2,0
AB05EC0010,53.99092,-112.47592,2022-05-05 10:15:00,05EC,8.35,10.19,389.3,12.01,2022,5,563.9403687,3.655014753,12.0,0.127,10.1,28.2,0
AB05DC0025,52.45381,-115.75947,2022-05-17 13:50:00,05DC,8.02,10.22,297.5,7.96,2022,5,1124.740723,1.479706287,9.0,0.276,6.4,25.9,0
AB05DA0010,52.00167,-116.47306,2022-05-18 08:30:00,05DA,8.16,10.36,292.0,4.99,2022,5,1345.765015,0.853013396,8.0,0.276,6.4,25.9,0
AB05BH0370,51.04725,-114.01958,2022-05-10 12:00:00,05BH,8.41,9.49,1348.0,10.06,2022,5,1039.732056,1.713881373,13.0,0.214,9.3,11.3,163
AB05AD0010,49.7017,-112.86624,2022-05-25 11:05:00,05AD,8.32,9.38,314.0,15.39,2022,5,821.6375732,0.320869893,12.0,0.196,10.7,5.9,40
AB05AG0010,49.96166,-112.0847,2022-05-26 11:30:00,05AG,8.65,10.62,343.0,17.0,2022,5,730.2318115,6.907430649,8.0,0.196,11.7,16.1,0
AB05AA1595,49.55748,-113.82139,2022-05-19 12:30:00,05AA,8.27,10.8,293.0,7.41,2022,5,1038.801025,0.36166653,8.0,0.241,9.6,13.5,0
AB07HA0230,56.65639,-117.14667,2022-05-19 10:30:00,07HA,7.85,10.51,210.0,8.66,2022,5,295.2075195,0.64292568,9.0,0.211,8.0,99.7,0
AB07HF0010,58.40444,-116.12806,2022-05-17 12:00:00,07HF,7.91,9.72,221.0,9.47,2022,5,252.863327,0.007821891,12.0,0.211,8.8,52.5,0
AB07FD0135,56.09319,-117.56608,2022-05-16 13:15:00,07FD,7.75,10.46,200.0,8.28,2022,5,321.2747498,3.074247122,8.0,0.211,8.7,28.2,0
AB07BC0025,54.44931,-113.99236,2022-05-16 09:10:00,07BC,8.04,9.1,265.1,14.77,2022,5,598.786499,0.701555371,12.0,0.263,9.3,34.4,0
AB05AA0480,49.54628,-113.79454,2022-05-19 11:40:00,05AA,8.41,10.78,354.0,8.59,2022,5,1038.515015,1.410951257,8.0,0.241,9.6,13.5,0
AB05AA0440,49.48194,-113.96861,2022-05-19 10:50:00,05AA,8.34,10.14,307.0,8.72,2022,5,1164.126099,7.901593208,12.0,0.241,8.4,15.7,0
AB05BM0145,50.84501,-113.96185,2022-05-09 12:19:00,05BM,8.27,13.1,1157.0,8.91,2022,5,982.5825806,0.520932436,9.0,0.214,10.0,33.8,2
AB05DC0040,52.36833,-115.42028,2022-05-17 15:15:00,05DC,8.36,10.55,375.7,8.74,2022,5,1055.168457,6.556444168,9.0,0.276,8.1,12.8,0
AB05CB0070,52.08902,-114.47761,2022-05-02 11:45:00,05CB,8.21,11.26,438.0,5.7,2022,5,965.9175415,0.592109323,12.0,0.133,8.7,28.6,0
AB11AA0290,49.06717,-111.92243,2022-05-24 11:00:00,11AA,7.88,11.83,2685.0,14.65,2022,5,1005.892273,2.129700661,12.0,0.196,9.5,30.4,0
AB05CC0010,52.26722,-113.86361,2022-05-03 10:50:00,05CC,8.33,10.84,369.0,10.63,2022,5,864.8457031,1.969523072,12.0,0.133,9.6,3.0,40
AB05CD0375,51.65056,-112.90306,2022-05-04 11:30:00,05CD,8.67,9.96,392.0,14.21,2022,5,690.7446899,1.986792326,12.0,0.116,10.2,25.2,0
AB05CD0250,52.30548,-113.07658,2022-05-04 09:45:00,05CD,8.81,10.63,367.0,12.69,2022,5,748.2609253,3.251692772,12.0,0.133,7.6,3.3,21
AB05CA0050,51.79583,-114.635,2022-05-02 09:45:00,05CA,8.21,11.67,403.0,4.57,2022,5,1094.240356,0.29720214,8.0,0.154,7.1,44.1,12
AB05CJ0070,50.83861,-111.17667,2022-05-05 11:00:00,05CJ,8.38,9.87,512.0,15.18,2022,5,620.0371094,0.77273196,8.0,0.102,10.9,17.6,0
