StationNumber,Latitude,Longitude,SampleDatetime,RiverSubBasinCode,100923 PH (FIELD) pH units,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,100925 TEMPERATURE WATER deg C,Year,Month,Elevation,Slope,LC_1km,LC_5km,NDVI,Temperature,Precipitation,RP_count
AB05CA0110,51.98977,-114.87961,2021-07-19 08:48:00,05CA,6.9,0.08,349.2,5.01,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:49:00,05CA,6.76,0.08,351.1,4.98,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:30:00,05DC,8.48,9.33,278.1,21.1,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:31:00,05DC,8.49,9.36,278.3,21.1,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:32:00,05DC,8.5,9.38,278.3,21.1,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:33:00,05DC,8.51,9.35,278.0,21.1,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:34:00,05DC,8.51,9.34,278.1,21.08,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:35:00,05DC,8.51,9.4,278.0,20.96,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:36:00,05DC,8.51,9.38,278.0,20.92,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:37:00,05DC,8.49,9.33,278.3,20.6,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:38:00,05DC,8.47,9.08,278.3,20.38,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:39:00,05DC,8.46,8.87,279.1,19.55,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:40:00,05DC,8.41,8.46,280.3,19.22,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:41:00,05DC,8.36,7.82,280.4,18.98,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:42:00,05DC,8.21,7.05,284.3,18.78,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:43:00,05DC,8.16,6.35,284.1,18.71,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:44:00,05DC,8.12,6.19,285.3,18.65,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:45:00,05DC,8.05,5.81,286.3,18.59,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05DC0140,52.46111,-115.04444,2021-07-28 08:46:00,05DC,7.13,0.68,303.3,18.59,2021,7,963.5914917,0.171823755,9.0,9.0,0.383,17.3,58.7,0
AB05AA1063,49.6374,-114.62953,2021-07-14 11:45:00,05AA,8.19,10.12,286.0,16.5,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 11:46:00,05AA,8.17,10.15,286.0,16.5,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 11:47:00,05AA,8.16,10.18,286.0,16.4,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 11:48:00,05AA,8.16,10.26,286.0,16.3,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 11:50:00,05AA,8.16,10.27,286.0,16.2,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 11:51:00,05AA,8.16,10.38,286.0,16.0,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 11:53:00,05AA,8.13,10.39,286.0,16.0,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 11:54:00,05AA,8.09,10.43,287.0,15.8,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 11:56:00,05AA,8.07,10.63,287.0,15.5,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 11:57:00,05AA,8.06,10.72,289.0,14.8,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 11:59:00,05AA,8.06,10.81,288.0,14.5,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:00:00,05AA,8.04,10.85,289.0,14.4,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:01:00,05AA,8.04,10.92,289.0,14.1,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:02:00,05AA,8.04,11.24,288.0,13.5,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:04:00,05AA,8.04,11.4,289.0,13.0,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:06:00,05AA,8.04,11.56,289.0,12.6,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:07:00,05AA,8.05,11.76,288.0,12.5,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:08:00,05AA,8.06,11.96,290.0,11.9,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:09:00,05AA,8.05,11.92,291.0,11.5,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:11:00,05AA,8.05,11.9,292.0,11.1,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:13:00,05AA,8.04,11.8,293.0,10.8,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:16:00,05AA,8.05,11.92,294.0,10.5,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:18:00,05AA,8.05,11.93,296.0,10.2,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:20:00,05AA,8.07,12.0,297.0,10.0,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:21:00,05AA,8.04,11.81,300.0,9.8,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:23:00,05AA,8.03,11.7,301.0,9.7,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:25:00,05AA,8.02,11.6,302.0,9.6,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:26:00,05AA,7.98,11.2,305.0,9.4,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:27:00,05AA,7.92,10.7,309.0,9.2,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:28:00,05AA,7.86,10.18,312.0,9.0,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:29:00,05AA,7.74,8.7,321.0,8.7,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:30:00,05AA,7.83,7.6,326.0,8.5,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:31:00,05AA,7.52,6.4,331.0,8.4,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:32:00,05AA,7.44,5.62,334.0,8.2,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1063,49.6374,-114.62953,2021-07-14 12:34:00,05AA,7.36,3.03,342.0,8.1,2021,7,1351.198975,7.057397842,7.0,7.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 09:20:00,05AA,8.1,10.03,285.4,16.27,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 09:30:00,05AA,7.44,4.76,308.3,7.35,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:00:00,05AA,8.07,10.02,285.3,16.25,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:00:00,05AA,8.05,10.03,285.4,16.25,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:00:00,05AA,8.09,10.0,285.3,16.26,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:01:00,05AA,8.08,10.04,285.5,16.21,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:02:00,05AA,8.09,10.06,285.6,16.19,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:03:00,05AA,8.09,10.08,286.0,16.12,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:04:00,05AA,8.08,10.25,289.1,15.49,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:05:00,05AA,8.09,10.42,290.7,14.9,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:06:00,05AA,8.09,10.54,290.0,14.44,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:07:00,05AA,8.07,10.74,291.3,14.06,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:08:00,05AA,8.05,10.85,292.3,13.66,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:09:00,05AA,8.03,10.87,292.8,13.58,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:10:00,05AA,8.02,10.96,292.7,13.4,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:11:00,05AA,8.02,11.03,292.7,13.21,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:12:00,05AA,8.04,11.3,290.4,12.44,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:13:00,05AA,8.03,11.36,290.5,11.9,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:14:00,05AA,8.03,11.45,290.6,11.64,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:15:00,05AA,8.0,11.35,291.6,11.39,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:16:00,05AA,7.96,11.23,292.9,11.04,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:17:00,05AA,7.99,11.5,291.9,10.64,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:18:00,05AA,7.97,11.34,293.1,10.38,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:19:00,05AA,7.95,11.12,294.5,9.87,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:20:00,05AA,7.94,11.2,294.5,9.76,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:21:00,05AA,7.91,11.0,296.2,9.55,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:22:00,05AA,7.87,10.76,297.6,9.39,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:23:00,05AA,7.84,10.37,299.8,9.23,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:24:00,05AA,7.8,9.96,299.3,8.73,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:25:00,05AA,7.73,9.35,303.6,8.49,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:26:00,05AA,7.69,8.97,304.0,8.25,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:27:00,05AA,7.67,8.66,302.9,8.03,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:30:00,05AA,7.65,8.26,301.4,7.88,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:33:00,05AA,7.62,7.87,300.7,7.76,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:34:00,05AA,7.57,7.69,300.6,7.75,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:35:00,05AA,7.55,7.44,300.8,7.63,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:36:00,05AA,7.53,7.0,301.8,7.52,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:37:00,05AA,7.51,6.6,302.2,7.46,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:38:00,05AA,7.48,6.09,304.2,7.44,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB05AA1062,49.62886,-114.64958,2021-07-14 10:39:00,05AA,7.46,5.6,305.3,7.39,2021,7,1351.212891,0.002670673,7.0,6.0,0.492,17.4,6.6,15
AB07CE0110,56.44444,-111.09722,2021-07-09 14:38:00,07CE,8.4,9.78,134.7,24.53,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:39:00,07CE,8.43,9.81,134.5,24.46,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:40:00,07CE,8.47,10.07,134.9,23.25,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:41:00,07CE,8.5,10.22,133.7,22.66,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:42:00,07CE,8.43,9.96,133.8,22.24,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:43:00,07CE,8.26,9.4,133.4,21.58,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:44:00,07CE,8.13,9.16,133.4,21.38,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:45:00,07CE,8.1,9.07,133.8,21.28,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:46:00,07CE,8.01,8.82,133.6,21.07,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:47:00,07CE,7.49,7.68,134.3,20.35,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:48:00,07CE,7.2,6.65,134.3,20.0,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:49:00,07CE,7.14,6.42,134.5,19.95,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:50:00,07CE,7.07,6.11,133.9,19.68,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:51:00,07CE,6.86,4.63,134.1,19.61,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:52:00,07CE,6.78,3.82,134.2,19.33,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB07CE0110,56.44444,-111.09722,2021-07-09 14:53:00,07CE,6.64,2.17,141.2,19.13,2021,7,475.7792358,0.047089178,7.0,9.0,0.557,18.7,36.4,0
AB05FB0100,52.6675,-111.32278,2021-07-14 12:40:00,05FB,8.72,8.48,1208.0,24.54,2021,7,619.7408447,0.13782911,8.0,8.0,0.492,19.2,34.0,10
AB05FB0100,52.6675,-111.32278,2021-07-14 12:41:00,05FB,8.73,8.47,1207.0,24.56,2021,7,619.7408447,0.13782911,8.0,8.0,0.492,19.2,34.0,10
AB05FB0100,52.6675,-111.32278,2021-07-14 12:42:00,05FB,8.73,8.49,1207.0,24.56,2021,7,619.7408447,0.13782911,8.0,8.0,0.492,19.2,34.0,10
AB05FB0100,52.6675,-111.32278,2021-07-14 12:43:00,05FB,8.74,8.52,1207.0,24.56,2021,7,619.7408447,0.13782911,8.0,8.0,0.492,19.2,34.0,10
AB05FB0100,52.6675,-111.32278,2021-07-14 12:44:00,05FB,8.74,8.51,1207.0,24.56,2021,7,619.7408447,0.13782911,8.0,8.0,0.492,19.2,34.0,10
AB05FB0100,52.6675,-111.32278,2021-07-14 12:45:00,05FB,8.74,8.47,1207.0,24.53,2021,7,619.7408447,0.13782911,8.0,8.0,0.492,19.2,34.0,10
AB05FB0100,52.6675,-111.32278,2021-07-14 12:46:00,05FB,8.7,7.17,1201.0,23.7,2021,7,619.7408447,0.13782911,8.0,8.0,0.492,19.2,34.0,10
AB05FB0100,52.6675,-111.32278,2021-07-14 12:47:00,05FB,8.65,4.79,1204.0,23.01,2021,7,619.7408447,0.13782911,8.0,8.0,0.492,19.2,34.0,10
AB05FB0100,52.6675,-111.32278,2021-07-14 12:48:00,05FB,8.59,1.34,1183.0,19.5,2021,7,619.7408447,0.13782911,8.0,8.0,0.492,19.2,34.0,10
AB05FB0100,52.6675,-111.32278,2021-07-14 12:49:00,05FB,8.17,0.24,1246.0,17.43,2021,7,619.7408447,0.13782911,8.0,8.0,0.492,19.2,34.0,10
AB05EA0470,53.63228,-114.70639,2021-07-12 13:00:00,05EA,8.8,11.53,382.4,23.75,2021,7,730.2867432,0.00055929,9.0,10.0,0.542,19.2,52.0,0
AB05EA0470,53.63228,-114.70639,2021-07-12 13:01:00,05EA,8.81,11.51,382.2,23.79,2021,7,730.2867432,0.00055929,9.0,10.0,0.542,19.2,52.0,0
AB05EA0470,53.63228,-114.70639,2021-07-12 13:02:00,05EA,8.81,10.77,382.3,23.66,2021,7,730.2867432,0.00055929,9.0,10.0,0.542,19.2,52.0,0
AB05EA0470,53.63228,-114.70639,2021-07-12 13:03:00,05EA,8.77,10.83,383.1,23.67,2021,7,730.2867432,0.00055929,9.0,10.0,0.542,19.2,52.0,0
AB05EA0470,53.63228,-114.70639,2021-07-12 13:04:00,05EA,8.72,9.16,384.1,23.21,2021,7,730.2867432,0.00055929,9.0,10.0,0.542,19.2,52.0,0
AB05EA0470,53.63228,-114.70639,2021-07-12 13:05:00,05EA,8.63,8.44,386.5,22.94,2021,7,730.2867432,0.00055929,9.0,10.0,0.542,19.2,52.0,0
AB05EA0470,53.63228,-114.70639,2021-07-12 13:06:00,05EA,8.65,8.38,385.7,22.9,2021,7,730.2867432,0.00055929,9.0,10.0,0.542,19.2,52.0,0
AB05EA0470,53.63228,-114.70639,2021-07-12 13:07:00,05EA,8.66,8.64,385.1,22.86,2021,7,730.2867432,0.00055929,9.0,10.0,0.542,19.2,52.0,0
AB05EA0470,53.63228,-114.70639,2021-07-12 13:08:00,05EA,8.65,8.53,385.3,22.84,2021,7,730.2867432,0.00055929,9.0,10.0,0.542,19.2,52.0,0
AB05EA0470,53.63228,-114.70639,2021-07-12 13:09:00,05EA,8.65,8.47,385.3,22.81,2021,7,730.2867432,0.00055929,9.0,10.0,0.542,19.2,52.0,0
AB05EA0470,53.63228,-114.70639,2021-07-12 13:10:00,05EA,8.64,8.45,385.6,22.79,2021,7,730.2867432,0.00055929,9.0,10.0,0.542,19.2,52.0,0
AB05EA0470,53.63228,-114.70639,2021-07-12 13:11:00,05EA,8.6,7.97,386.1,22.74,2021,7,730.2867432,0.00055929,9.0,10.0,0.542,19.2,52.0,0
AB05EA0470,53.63228,-114.70639,2021-07-12 13:12:00,05EA,8.2,2.35,401.1,22.15,2021,7,730.2867432,0.00055929,9.0,10.0,0.542,19.2,52.0,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:30:00,05DE,7.8,7.21,1201.0,24.16,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:31:00,05DE,7.81,7.2,1200.0,24.2,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:32:00,05DE,7.81,7.21,1201.0,24.19,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:33:00,05DE,7.81,7.14,1201.0,24.15,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:34:00,05DE,7.8,7.14,1202.0,24.1,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:35:00,05DE,7.79,7.07,1200.0,24.08,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:36:00,05DE,7.78,7.01,1201.0,24.07,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:37:00,05DE,7.77,6.96,1201.0,24.06,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:38:00,05DE,7.78,6.98,1201.0,24.04,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:39:00,05DE,7.77,6.96,1201.0,24.02,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:40:00,05DE,7.2,2.64,1192.0,22.53,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:41:00,05DE,7.01,0.0,1187.0,20.08,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:42:00,05DE,6.97,0.03,1184.0,18.64,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:43:00,05DE,6.96,0.7,1186.0,17.58,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:44:00,05DE,6.82,0.43,1186.0,16.83,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB05DE0660,53.47917,-114.25556,2021-07-05 09:45:00,05DE,6.69,0.81,1188.0,16.16,2021,7,729.5070801,0.000943436,10.0,12.0,0.555,19.4,12.5,0
AB06AC0780,54.25944,-110.74472,2021-07-15 13:37:00,06AC,9.09,18.52,2238.0,26.08,2021,7,549.3010864,0.001638517,13.0,12.0,0.542,18.5,20.0,0
AB06AC0780,54.25944,-110.74472,2021-07-15 13:38:00,06AC,9.12,19.94,2237.0,24.08,2021,7,549.3010864,0.001638517,13.0,12.0,0.542,18.5,20.0,0
